Machine_ID,Client_Name,Operating_Hours,Temperature_C,Vibration_mm_s,Pressure_PSI,Last_Service_Days,Failure_in_Next_30_Days
M-3032,Gamma Solutions,9802,70.56741683296819,0.2748442592261305,102.69168587497667,174,0
M-3033,Alpha Corp,8125,71.13456040056552,0.46292064079798223,113.18570129035234,206,0
M-3034,Delta Mfg,2454,71.85837628902753,0.8843533013957461,123.21210280226333,225,0
M-3035,Beta Industries,4494,79.1987151595443,1.8684890704211181,112.691442819424,64,0
M-3036,Beta Industries,1946,80.18923240089899,0.7071284370363538,129.28638554765848,252,0
M-3037,Delta Mfg,2808,64.05789127618334,3.941066579313829,100.07465193550522,267,0
M-3038,Epsilon Tech,6642,63.838565419510566,0.14883085774019011,92.89132265767168,352,0
M-3039,Epsilon Tech,3825,59.59801289044527,0.6949691685919253,114.62192504804757,332,0
M-3040,Delta Mfg,3536,76.98815670280476,1.8514115591814093,108.84229585829455,320,0
M-3041,Delta Mfg,6068,84.48820108337715,0.3842494603650407,118.1429558053733,357,0
M-3042,Delta Mfg,3802,66.84918072091077,1.602472972426403,109.58896563700245,93,0
M-3043,Delta Mfg,4699,67.58569435275007,0.26907932848368893,104.89970314064814,183,0
M-3044,Delta Mfg,1970,84.66782556898977,0.08641234256145194,108.87593642414414,300,0
M-3045,Delta Mfg,5806,75.05557853215008,0.1934823925754065,110.43273342189778,214,0
M-3046,Beta Industries,6142,74.36235704801055,3.9885640151387043,105.42528050227504,142,0
M-3047,Alpha Corp,2819,58.09083494026273,1.2036092043702866,106.95301930514857,83,0
M-3048,Epsilon Tech,9094,76.78728069279418,2.386997551619311,103.94609994519635,99,0
M-3049,Alpha Corp,364,60.708636594902416,0.6066710662938625,122.8499767980411,281,0
M-3050,Beta Industries,4258,58.659798140650416,1.347155613105298,112.91031506758699,102,0
M-3051,Gamma Solutions,3119,66.53228423233288,1.0246531041839644,143.85128708253148,329,0
M-3052,Alpha Corp,1863,64.14207276551309,4.370895547029834,112.41056826917693,71,0
M-3053,Gamma Solutions,115,67.7840030561496,2.064959493442012,101.73713794507007,338,0
M-3054,Beta Industries,7084,55.59018365475081,1.967017632776067,150.0,266,0
M-3055,Epsilon Tech,8016,79.58816306467672,0.07119296925496749,116.20439566571503,130,1
M-3056,Gamma Solutions,2384,81.2768629451643,1.1966608449507985,124.85187180339226,60,0
M-3057,Beta Industries,3935,50.526575258591855,0.9438267314842737,118.88154474803737,301,0
M-3058,Delta Mfg,7742,79.7845780566655,3.943351221841236,119.34516543946623,119,0
M-3059,Epsilon Tech,5442,61.894713701783736,0.4462794306406205,118.03481077028711,263,0
M-3060,Delta Mfg,2490,78.56975536982786,0.47172393702674753,93.46873152835902,328,0
M-3061,Epsilon Tech,6980,69.31553507333584,0.7948756906040009,115.51293571342119,21,0
M-3062,Epsilon Tech,9134,70.28775564080999,0.4183208065835037,90.12708044224641,97,0
M-3063,Alpha Corp,7661,68.14902350578781,0.20748672224598344,107.384557453812,303,0
M-3064,Epsilon Tech,1724,82.12129204233486,2.9217238355743667,99.11573815155069,1,0
M-3065,Alpha Corp,8182,57.60411987474972,1.2256068202652197,115.36205278773086,203,0
M-3066,Gamma Solutions,2767,76.07840338735008,2.963841368097632,115.01189371007352,128,0
M-3067,Epsilon Tech,1137,81.0133016488955,2.6679814658977095,117.2171883614778,350,0
M-3068,Gamma Solutions,4117,77.16340080540411,0.4970170524474721,114.3094485912363,132,0
M-3069,Epsilon Tech,3420,93.24698914323417,1.1902385886059044,100.89761987320402,34,1
M-3070,Alpha Corp,5845,64.71053237275301,0.13032786371931582,106.0849476597248,87,0
M-3071,Delta Mfg,4778,79.57304822593531,3.702107645130156,123.80594241881728,32,0
M-3072,Epsilon Tech,3906,68.9390936465858,0.7769332592783489,126.017850159416,259,0
M-3073,Beta Industries,3637,82.3340607635267,0.7505116284132596,92.79825352060176,324,0
M-3074,Delta Mfg,2953,69.9231100427863,0.5409284326135014,87.03608551231031,313,0
M-3075,Alpha Corp,5929,66.12124218137531,0.9261240784925757,99.09665925192932,33,0
M-3076,Beta Industries,276,83.06072203871629,0.43504601548924354,125.67811373048376,286,1
M-3077,Gamma Solutions,1999,65.0843806098107,0.7046509404751199,128.2232604527455,326,0
M-3078,Alpha Corp,1227,55.87274241099444,2.413759785600719,96.12932179398243,49,0
M-3079,Delta Mfg,6337,64.83153116826172,2.6959617819018025,114.60964030604508,286,0
M-3080,Gamma Solutions,3735,76.19032946588533,0.5440017502856624,137.51646999710132,82,0
M-3081,Gamma Solutions,695,83.92038751587091,0.9495306514376283,116.22967215860501,144,0
M-3082,Alpha Corp,9501,71.11129375296512,3.1050660705281903,131.3225492784964,280,1
M-3083,Delta Mfg,4152,83.18197067234026,0.08116694209259834,124.98089855124648,92,0
M-3084,Alpha Corp,7901,56.41825078522407,3.2992978426648083,96.34701940658134,224,0
M-3085,Beta Industries,7470,65.56736535182097,0.3711242924563956,107.15027864754383,217,0
M-3086,Beta Industries,7537,67.11424882845898,1.7023197131111079,110.52131717437771,156,0
M-3087,Epsilon Tech,2841,68.8544057252748,1.3103918490505504,111.5620008203201,277,0
M-3088,Gamma Solutions,4208,70.84094388250197,1.207596208149996,123.74493430157857,8,0
M-3089,Epsilon Tech,8733,76.90910957392192,2.942330164677557,116.13027143413113,36,0
M-3090,Delta Mfg,1088,65.5519316182951,0.16066330411465737,80.0,124,0
M-3091,Beta Industries,3363,71.39028686953125,0.6393316026451883,90.3073959036091,9,0
M-3092,Epsilon Tech,24,69.54877109675948,1.1591064114121659,80.0,40,0
M-3093,Beta Industries,9764,60.7411009610885,2.501306641145249,112.63047860983,179,0
M-3094,Beta Industries,6144,68.86333310918565,0.365867363709334,113.60731474201641,129,0
M-3095,Beta Industries,5668,68.56340470102882,2.436293217733894,114.24837437916078,68,0
M-3096,Alpha Corp,4236,68.34919434996954,0.76533491405556,95.61607598428076,154,0
M-3097,Epsilon Tech,9959,70.3175945658145,0.3140715173403037,120.11216007679984,3,0
M-3098,Gamma Solutions,8068,70.75673540613386,2.134353125031355,120.74393744702793,364,1
M-3099,Epsilon Tech,2235,65.67704820892669,0.1429484572337113,91.17276399192264,265,0
M-3100,Gamma Solutions,7295,82.72714733971264,1.0846902929311626,88.00942697826692,4,0
M-3101,Epsilon Tech,8392,58.305193707969835,0.09901065264062058,109.99802470659593,262,1
M-3102,Epsilon Tech,8448,62.79029891530104,0.6610584103207235,136.87673410420038,329,1
M-3103,Beta Industries,3747,97.79963624223556,1.378479538997163,135.49614113297963,282,0
M-3104,Gamma Solutions,3175,59.6200864501077,1.2182864684850712,118.45106540672079,85,0
M-3105,Gamma Solutions,4897,56.462453252902414,0.777922367242998,99.05004992629885,342,0
M-3106,Gamma Solutions,5037,77.34476745001218,0.8406751880239586,123.30263989232877,35,0
M-3107,Epsilon Tech,7427,49.22880146226126,0.38576723245035605,103.21363602786438,114,0
M-3108,Gamma Solutions,8605,67.64726090027561,0.9128853379671125,98.48739444989285,59,0
M-3109,Epsilon Tech,2014,91.45824925076488,4.5945673414922235,80.0,38,0
M-3110,Alpha Corp,1381,54.550640778466,2.8502160067795748,111.5357329752148,33,0
M-3111,Beta Industries,1098,50.18035514261287,0.235389312952956,100.55198976293937,203,0
M-3112,Delta Mfg,3426,55.00818798042302,0.045349860846746026,111.44645569292757,202,0
M-3113,Alpha Corp,3655,78.98359568346986,4.066378504397109,80.0,100,0
M-3114,Gamma Solutions,7938,81.24776719985813,1.1221964405682607,112.54740008875531,301,0
M-3115,Beta Industries,9101,64.87411203021492,1.1577591260301165,80.0,304,1
M-3116,Beta Industries,187,76.83212404001068,2.2760950300359672,126.31910379902828,118,0
M-3117,Beta Industries,5409,83.9025532751199,0.5668237365421153,117.82836851202627,243,0
M-3118,Beta Industries,2092,87.87346414429825,0.9864024211505706,105.82002842863119,29,0
M-3119,Gamma Solutions,2130,67.53664718820151,5.194429499048471,118.44079790123119,227,0
M-3120,Beta Industries,5242,46.98528282330013,1.6727926307911174,95.32888606004671,340,0
M-3121,Delta Mfg,8549,61.79121077590313,0.25040187624343735,111.08563273422338,213,1
M-3122,Delta Mfg,5647,65.73195805064742,0.2144668021612458,121.92161057690504,187,0
M-3123,Beta Industries,5185,67.4106120342161,0.3427331391542461,80.0,113,0
M-3124,Epsilon Tech,5776,68.1214059899128,2.18322021238063,103.29163460483714,299,0
M-3125,Gamma Solutions,7913,81.1889459793067,0.5251385646363561,109.66033804795438,161,0
M-3126,Delta Mfg,7547,82.74428426687581,0.03243135444977224,107.0555957338135,19,0
M-3127,Delta Mfg,7823,68.28326346075217,4.328283119580883,131.85652739341108,264,0
M-3128,Delta Mfg,7355,80.98484876051819,0.2789765345032519,93.14148312615673,159,0
M-3129,Alpha Corp,6465,73.57661366631089,0.014406238180772267,100.68261134832157,11,0
M-3130,Alpha Corp,1497,70.64505972862571,0.4060046141429095,81.26196460537328,8,0
M-3131,Delta Mfg,2555,79.06544157109964,0.40187561412512746,132.65429976909718,153,0
M-3132,Epsilon Tech,5409,70.72252048237915,0.822285742288793,106.305647860868,113,0
M-3133,Gamma Solutions,2951,90.57811177097763,3.7959201739741237,103.42386667944939,148,1
M-3134,Gamma Solutions,1238,55.61588833205441,3.1702412226792753,109.21275976533929,38,0
M-3135,Delta Mfg,9165,64.84829100907982,0.9156776822719485,119.54353742645486,135,1
M-3136,Delta Mfg,4727,68.73481103046049,0.7937387537664847,115.21045105274187,235,0
M-3137,Gamma Solutions,3965,74.3945269045799,1.214552124103467,149.71826320335632,255,0
M-3138,Epsilon Tech,5686,82.67960487103089,0.4184879356223818,116.80903832605662,74,0
M-3139,Alpha Corp,9242,69.75601432763844,0.08039390246140694,103.02131856246379,328,0
M-3140,Alpha Corp,3701,55.77770350493793,4.2008438179892345,101.57964893714079,362,0
M-3141,Delta Mfg,2780,78.42513896455004,0.30998097848579376,104.10861571374787,276,0
M-3142,Gamma Solutions,7398,77.54958766141965,0.331719687584431,87.47244613055243,209,0
M-3143,Alpha Corp,1588,50.58141340620594,0.9592968157434928,110.59796311237379,267,0
M-3144,Epsilon Tech,2368,69.96195866329201,1.0147694830707021,121.75202159313376,144,0
M-3145,Delta Mfg,5789,54.09858169319702,0.02790935572668029,100.79954599065147,42,0
M-3146,Beta Industries,436,63.353489024979375,0.24017344508864324,97.88929915573833,224,0
M-3147,Delta Mfg,2828,60.971910730372,0.71259618249495,132.73917719441351,346,0
M-3148,Beta Industries,1556,78.09264698241986,1.7267417889236296,88.60275265068252,52,0
M-3149,Delta Mfg,7570,71.16830174172183,0.3889693776659009,80.0,308,0
M-3150,Gamma Solutions,7480,57.144089992439724,0.8249070744024156,92.70647084528926,137,0
M-3151,Gamma Solutions,9496,78.80065962957342,1.2224471093753493,86.89350924313555,195,0
M-3152,Gamma Solutions,182,55.661941760715855,3.2918408708076408,115.79339096156873,95,0
M-3153,Gamma Solutions,7190,73.30113790470944,0.591944664600486,104.5894324932564,258,0
M-3154,Epsilon Tech,6687,61.85989330708444,0.21504062229173487,106.7046943246424,25,0
M-3155,Epsilon Tech,5565,66.3432291746948,1.007877843642366,127.2940126546216,232,0
M-3156,Beta Industries,7241,75.04270748038384,2.0598990099567556,99.62997708255836,332,0
M-3157,Epsilon Tech,7651,75.21449399059529,0.17456437848683462,121.62634117618461,94,0
M-3158,Delta Mfg,5575,83.3696907355596,0.8292524106055665,132.66984198804803,350,0
M-3159,Gamma Solutions,1589,69.17746300328547,0.02691779621282264,103.1650625297951,221,0
M-3160,Alpha Corp,9779,73.06450862963341,0.05120282273951788,121.05534283334471,297,0
M-3161,Alpha Corp,8851,65.62262677595676,0.9894333029968596,106.3727313120653,203,0
M-3162,Alpha Corp,159,71.81989882622797,0.5311544489336251,123.86147193261183,343,0
M-3163,Delta Mfg,6555,74.39486048008511,2.797533980141278,86.4276621863559,81,0
M-3164,Alpha Corp,9203,69.01690152545623,1.3825365790643624,85.31731632311981,205,1
M-3165,Alpha Corp,8244,51.96249515907504,0.9075202951255052,104.13098427638688,77,0
M-3166,Beta Industries,6846,73.31470896330896,0.7862092193106107,96.66612786410344,38,0
M-3167,Delta Mfg,2307,73.64561477355457,1.0314798902923135,102.24936335855172,195,0
M-3168,Delta Mfg,1228,63.19826523652049,0.06191882231411357,106.7071012632929,42,0
M-3169,Alpha Corp,7226,57.15612963927486,3.3494955878667767,120.80020297754378,182,0
M-3170,Delta Mfg,5590,84.75879150503965,9.568477600648965,103.88509132151097,245,0
M-3171,Beta Industries,6919,74.91445510894403,0.3003992281922092,97.6420803406537,195,0
M-3172,Beta Industries,5585,67.7091896907829,0.19240298021283242,104.72729934861651,78,0
M-3173,Gamma Solutions,9227,58.62967116852513,0.23248711074423867,98.46282080290074,320,0
M-3174,Beta Industries,6046,61.781851715786544,1.6227524888816849,95.98991746905928,125,0
M-3175,Gamma Solutions,4945,83.02590396786232,1.62458463941371,85.80474779634547,141,0
M-3176,Alpha Corp,7927,71.37661940868045,2.8250639252735397,111.04217174331617,27,0
M-3177,Gamma Solutions,7016,64.49412932999293,2.090440096600791,101.4694144010442,315,0
M-3178,Gamma Solutions,7758,75.09689231224655,0.8959093944541302,124.49418108852008,321,1
M-3179,Alpha Corp,5086,61.856018125536764,1.4234353695772444,88.28905861911589,281,1
M-3180,Gamma Solutions,9456,85.00843030280379,1.7484973690397205,101.86874667428182,293,0
M-3181,Beta Industries,7161,83.52800534896726,1.0784252602187343,137.19360830988123,242,0
M-3182,Alpha Corp,1884,65.33425928797223,0.9683966342609208,95.90585724353225,236,0
M-3183,Delta Mfg,1809,63.713297529691395,1.5538680329330146,106.45200121855814,203,0
M-3184,Gamma Solutions,3167,43.818668013077215,1.2228859496234388,91.76234025761947,327,0
M-3185,Beta Industries,6352,55.18419228448632,1.5489937463967454,89.77358730828529,142,0
M-3186,Delta Mfg,9009,56.60530225042244,1.423433092902906,133.20966474631518,94,0
M-3187,Alpha Corp,6056,71.35190340987386,1.9051505370337525,112.5655923895572,152,0
M-3188,Alpha Corp,2437,66.7376629555864,1.5442038795726136,112.00518257356434,253,0
M-3189,Alpha Corp,6468,56.54664512584758,1.100149248522982,84.55525647325666,67,0
M-3190,Beta Industries,9080,67.18835957535443,1.7175977130354805,115.38112082162455,176,0
M-3191,Delta Mfg,5951,75.05337147647349,0.8953433438499182,127.36132918990738,103,0
M-3192,Alpha Corp,5276,75.27839349915587,0.4149573728322473,127.24215591242795,91,0
M-3193,Beta Industries,8859,51.003297191411185,0.002128840139920528,120.02499844409242,193,1
M-3194,Epsilon Tech,7818,68.71736519516169,1.2313486074450062,93.05771633606894,166,0
M-3195,Beta Industries,4728,56.1665922302839,1.3397962669638077,114.69685125789488,90,0
M-3196,Epsilon Tech,2624,79.01728697140274,5.365951562446432,120.01377440714911,326,0
M-3197,Delta Mfg,5738,77.84146416353498,0.6728995073673447,83.08334622366648,315,0
M-3198,Alpha Corp,4232,61.019727736755414,0.7516427846135072,93.18080612777322,268,0
M-3199,Alpha Corp,5793,62.339547975996,0.33809334279787273,123.32235982615163,51,1
M-3200,Gamma Solutions,4523,65.38732949501693,0.10971805340608956,123.14068665007893,166,0
M-3201,Alpha Corp,5571,47.47206605268661,2.22291655087545,86.77125449567912,174,0
M-3202,Delta Mfg,9010,73.35968173440577,0.43088537294449125,121.92532188903759,227,0
M-3203,Beta Industries,9298,67.27155453659869,1.4082066396314914,111.42955098730427,266,0
M-3204,Delta Mfg,2224,79.7017508256786,1.7460373581923192,121.71513431910728,9,0
M-3205,Alpha Corp,8389,59.01590782037447,0.9558215568593862,100.48218014849088,87,0
M-3206,Beta Industries,6091,63.80877051750068,3.1354760609055656,119.67775244721354,94,0
M-3207,Delta Mfg,8662,54.93474741960885,0.879927092622532,122.65743161728437,52,0
M-3208,Alpha Corp,6361,59.95709436505747,0.5030174167683885,104.72997596816433,179,0
M-3209,Alpha Corp,1948,58.18018003931782,3.3952704753411047,110.26628819259929,278,0
M-3210,Alpha Corp,7094,79.95973678846445,2.9660238109695145,100.2721755574302,239,0
M-3211,Gamma Solutions,6318,63.017381512486075,0.268761675935,134.77458423028818,73,0
M-3212,Gamma Solutions,3796,71.24175684744614,0.03945593087485399,108.19592091011351,339,0
M-3213,Gamma Solutions,234,66.19236596138195,0.14144221118089273,96.16963512234227,72,0
M-3214,Beta Industries,9120,57.30534733987187,0.5064589129820762,99.26261129187874,68,1
M-3215,Delta Mfg,3607,68.31699576828358,5.377309075653946,111.9015590171317,5,1
M-3216,Beta Industries,8043,75.99103331863594,1.2264207699122687,121.29996757667318,339,0
M-3217,Beta Industries,522,57.922406074566474,0.7008393914295428,89.96259732274217,238,0
M-3218,Alpha Corp,5904,78.09112790731379,3.293505955263151,137.71490004413673,121,0
M-3219,Epsilon Tech,4888,61.502790785223034,0.9053336137541353,114.63012941083424,211,0
M-3220,Epsilon Tech,9821,65.1701607392716,0.5680272960622441,116.99683959454119,262,1
M-3221,Alpha Corp,5832,75.30683123010049,4.250918401150364,108.54215684264845,325,1
M-3222,Epsilon Tech,7122,63.36563842780512,2.840864377534835,110.28888451026688,58,0
M-3223,Beta Industries,5842,70.37574859335865,2.7836635941780363,107.77575293108896,43,0
M-3224,Delta Mfg,1316,66.85309171211908,1.077035299923657,125.26693953553941,197,0
M-3225,Gamma Solutions,1124,71.29368006703818,2.336965539696322,109.88107118819944,72,0
M-3226,Beta Industries,5621,46.19260894476503,0.2964939948478118,121.50575327739064,91,0
M-3227,Beta Industries,5423,51.70318184791917,1.27724032644653,103.49228714971142,37,0
M-3228,Delta Mfg,2587,76.15967006046839,6.188374208871914,112.93460792468474,314,1
M-3229,Epsilon Tech,9215,80.3718140564905,0.5157616845351283,97.94119483640868,237,0
M-3230,Delta Mfg,5672,60.895132964684784,2.3723863659615914,128.24792348824306,293,0
M-3231,Beta Industries,1378,67.55971647828865,1.0114245702904476,97.49379138921326,154,0
M-3232,Alpha Corp,3374,72.94719252902301,0.06092940253910937,105.12530833608011,170,0
M-3233,Alpha Corp,1519,76.93217601658704,2.159665482780258,105.27559381317883,272,0
M-3234,Beta Industries,5777,49.723227283291514,0.27691071003154644,104.69072918489347,110,0
M-3235,Alpha Corp,7935,61.13959753021623,1.4973642584133762,120.83743654164405,151,0
M-3236,Epsilon Tech,6093,66.67420620150125,0.13433605864403747,105.25013352895034,131,0
M-3237,Delta Mfg,8418,77.0314019723605,4.402446834026891,130.9088679581161,268,0
M-3238,Gamma Solutions,5355,94.98430483721495,0.5173819071846736,97.72287370804747,23,0
M-3239,Delta Mfg,4968,67.71994273190282,0.3851759438024028,112.54066204914061,139,0
M-3240,Gamma Solutions,9083,55.93022537896011,0.20740488100441004,98.363210160311,308,0
M-3241,Beta Industries,5574,74.02268077201298,4.3782177759488174,116.314591737972,239,0
M-3242,Beta Industries,4072,83.2099578954071,1.8666909405801717,109.76075409534845,192,0
M-3243,Gamma Solutions,2257,71.08014120979502,2.0302232584416906,107.67406932952282,127,0
M-3244,Alpha Corp,8588,60.93351454845707,1.0379355177784106,127.82712449755286,29,1
M-3245,Beta Industries,4424,79.5799394148002,0.965757969781041,100.18487193417344,121,0
